uid,start_date_local,session,age,colorblind,gender,num_items,ColorN,redundancy,response_error,response_RT,rotation,response_degrees,response_radians,target_angle_norotation,response_derotated_degress,target_color,target_patchN,Patch_Locations1,Patch_Locations2,Patch_Locations3,Patch_Locations4,Patch_Locations5,Patch_Locations6,Patch_Color_Angle1,Patch_Color_Angle2,Patch_Color_Angle3,Patch_Color_Angle4,Patch_Color_Angle5,Patch_Color_Angle6,all_patch_colors,leave_center_RT,started_outof_center,too_fast_trigger,too_slow_trigger,timeout,tab_away_count,points,Gestalt,num_itemsi,ColorNi,redundanti,Cnd
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Two Colors,Non-Redundant Cued,9.51987900766949,1232,139,269.519879007669,1.57917601891901,121,130.519879007669,"[79.41, 177.86, 0]",2,168,50,286,109,345,227,348,121,348,348,348,348,"[[245.63, 16.78, 145.34], [79.41, 177.86, 0], [245.63, 16.78, 145.34], [245.63, 16.78, 145.34], [245.63, 16.78, 145.34], [245.63, 16.78, 145.34]]",999,FALSE,FALSE,FALSE,FALSE,0,95,Contiguous.Long,6,2,0,6
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Redundant Cued,15.5070290609148,1447.5999994278,139,225.507029060915,2.34734516367609,71,86.5070290609148,"[195.78, 168.02, 0]",1,263,174,352,85,NaN,NaN,71,215,71,71,NaN,NaN,"[[195.78, 168.02, 0], [0, 236.89, 255], [195.78, 168.02, 0], [195.78, 168.02, 0]]",1326.89999961853,FALSE,FALSE,FALSE,FALSE,0,91,Contiguous.Short4,4,2,1,2
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Two Colors,Redundant Cued,-6.568673926489,1018.19999980927,139,89.431326073511,-1.56087109440742,317,310.431326073511,"[243.18, 0, 217.85]",2,152,93,34,329,211,270,154,317,317,317,317,317,"[[0, 213.86, 157.78], [243.18, 0, 217.85], [243.18, 0, 217.85], [243.18, 0, 217.85], [243.18, 0, 217.85], [243.18, 0, 217.85]]",913.699999809265,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Long,6,2,1,5
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Two Colors,Redundant Cued,12.620071860515,1626.69999980927,139,108.620071860515,-1.89577788771883,317,329.620071860515,"[243.18, 0, 217.85]",1,69,187,128,246,305,10,317,244,317,317,317,317,"[[243.18, 0, 217.85], [0, 185.04, 255], [243.18, 0, 217.85], [243.18, 0, 217.85], [243.18, 0, 217.85], [243.18, 0, 217.85]]",1293.69999980927,FALSE,FALSE,FALSE,FALSE,0,93,Contiguous.Long,6,2,1,5
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Redundant Cued,9.53870241271119,1513.89999961853,139,278.538702412711,1.4217678558451,130,139.538702412711,"[0, 179.62, 46.3]",1,301,34,123,212,NaN,NaN,130,343,130,130,NaN,NaN,"[[0, 179.62, 46.3], [247.2, 0, 158.55], [0, 179.62, 46.3], [0, 179.62, 46.3]]",1145.79999923706,FALSE,FALSE,FALSE,FALSE,0,95,Contiguous.Short4,4,2,1,2
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Two Colors,Non-Redundant Cued,22.5069426706625,1196.39999961853,139,6.5069426706625,-0.113567573841574,205,227.506942670663,"[0, 241.72, 255]",1,337,219,278,101,160,42,205,159,159,159,159,159,"[[0, 241.72, 255], [0, 219.4, 171.64], [0, 219.4, 171.64], [0, 219.4, 171.64], [0, 219.4, 171.64], [0, 219.4, 171.64]]",1062.5999994278,FALSE,FALSE,FALSE,FALSE,0,87,Contiguous.Long,6,2,0,6
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Redundant Cued,2.97115871602847,1424.89999961853,139,235.971158716028,2.16471164783877,94,96.9711587160285,"[161.79, 178.23, 0]",4,209,150,91,327,268,32,331,153,259,94,94,94,"[[248.99, 0, 188.9], [0, 212.69, 154.85], [42.14, 119.86, 255], [161.79, 178.23, 0], [161.79, 178.23, 0], [161.79, 178.23, 0]]",1191.89999961853,FALSE,FALSE,FALSE,FALSE,0,98,Contiguous.Short6,6,4,1,7
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Redundant Cued,7.24611274556324,1186.39999961853,139,189.246112745563,2.9802175431691,43,50.2461127455632,"[219.09, 137.86, 0]",1,198,109,287,20,NaN,NaN,43,140,43,43,NaN,NaN,"[[219.09, 137.86, 0], [0, 195.52, 109.14], [219.09, 137.86, 0], [219.09, 137.86, 0]]",1086.19999980927,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Short4,4,2,1,2
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-140.909723079178,1710.5,139,324.090276920822,0.626742901211047,326,185.090276920822,"[248.02, 0, 200.01]",1,151,33,210,328,269,92,326,120,277,233,233,233,"[[248.02, 0, 200.01], [84.84, 178.12, 0], [160.94, 84.49, 255], [0, 213.25, 255], [0, 213.25, 255], [0, 213.25, 255]]",1662.60000038147,FALSE,FALSE,FALSE,FALSE,0,22,Iso.Triangle,6,4,0,8
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-77.229454003021,1351.80000019073,139,38.770545996979,-0.676673680443191,337,259.770545996979,"[248.77, 0, 174.42]",2,139,21,198,316,80,257,198,337,42,72,198,198,"[[0, 242.48, 250.96], [248.77, 0, 174.42], [219.61, 136.23, 0], [194.62, 168.69, 0], [0, 242.48, 250.96], [0, 242.48, 250.96]]",1251.9000005722,FALSE,FALSE,FALSE,FALSE,0,57,Iso.Triangle,6,4,0,8
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-1.94285618830258,1016.5,139,35.0571438116974,-0.611862585859274,258,256.057143811697,"[16.97, 121.51, 255]",1,220,338,43,161,102,279,258,199,4,173,173,173,"[[16.97, 121.51, 255], [0, 242.49, 252.44], [238.16, 56.29, 99.71], [0, 232.09, 205.12], [0, 232.09, 205.12], [0, 232.09, 205.12]]",816.5,FALSE,FALSE,FALSE,FALSE,0,99,Iso.Triangle,6,4,0,8
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-160.623059520403,1563.19999980927,139,0.376940479597133,-0.00657885245301648,22,221.376940479597,"[225.53, 86.09, 0]",1,122,240,181,63,4,299,22,78,357,222,357,357,"[[225.53, 86.09, 0], [187.15, 172.23, 0], [242.05, 42.73, 121.02], [0, 230.32, 255], [242.05, 42.73, 121.02], [242.05, 42.73, 121.02]]",1496.39999961853,FALSE,FALSE,FALSE,FALSE,0,11,Iso.Triangle,6,4,0,8
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,1.91083782616772,1401.39999961853,139,137.910837826168,-2.40699819425057,357,358.910837826168,"[242.05, 42.73, 121.02]",1,22,317,140,199,81,258,357,212,277,14,14,14,"[[242.05, 42.73, 121.02], [0, 238.85, 255], [160.94, 84.49, 255], [231.16, 71.92, 60.85], [231.16, 71.92, 60.85], [231.16, 71.92, 60.85]]",1231.29999923706,FALSE,FALSE,FALSE,FALSE,0,99,Iso.Triangle,6,4,0,8
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,16.0123759121299,1150.80000019073,139,341.01237591213,0.33139655746432,186,202.01237591213,"[0, 239.74, 231]",2,67,245,334,156,NaN,NaN,152,186,152,152,NaN,NaN,"[[0, 211.5, 151.85], [0, 239.74, 231], [0, 211.5, 151.85], [0, 211.5, 151.85]]",901.800000190735,FALSE,FALSE,FALSE,FALSE,0,91,Contiguous.Short4,4,2,0,3
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,8.92166228619521,1176.29999923706,139,274.921662286195,1.48489711522956,127,135.921662286195,"[23.05, 175.89, 0]",1,274,96,7,185,NaN,NaN,127,214,214,214,NaN,NaN,"[[23.05, 175.89, 0], [0, 237.6, 255], [0, 237.6, 255], [0, 237.6, 255]]",910.199999809265,FALSE,FALSE,FALSE,FALSE,0,95,Contiguous.Short4,4,2,0,3
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,2.38529163629937,1420.10000038147,139,77.3852916362994,-1.35062813166945,296,298.385291636299,"[213.25, 30.27, 249.16]",1,331,153,64,242,NaN,NaN,296,321,321,321,NaN,NaN,"[[213.25, 30.27, 249.16], [245.86, 0, 210.27], [245.86, 0, 210.27], [245.86, 0, 210.27]]",1170,FALSE,FALSE,FALSE,FALSE,0,99,Contiguous.Short4,4,2,0,3
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Two Colors,Non-Redundant Cued,-7.57239076081441,1738.89999961853,139,15.4276092391856,-0.269262576934886,244,236.427609239186,"[0, 185.04, 255]",2,74,192,15,310,251,133,111,244,111,111,111,111,"[[120.68, 179.55, 0], [0, 185.04, 255], [120.68, 179.55, 0], [120.68, 179.55, 0], [120.68, 179.55, 0], [120.68, 179.55, 0]]",1518.0999994278,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Long,6,2,0,6
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Two Colors,Non-Redundant Cued,-7.21449347381258,1132.10000038147,139,73.7855065261874,-1.28780002913373,302,294.785506526187,"[224.01, 0, 241]",1,11,100,189,278,NaN,NaN,302,163,163,163,NaN,NaN,"[[224.01, 0, 241], [0, 223.46, 181.92], [0, 223.46, 181.92], [0, 223.46, 181.92]]",898.10000038147,FALSE,FALSE,FALSE,FALSE,0,96,Contiguous.Short4,4,2,0,3
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Redundant Cued,4.70941751580625,1231.80000019073,139,67.7094175158063,-1.18175227025834,284,288.709417515806,"[184.22, 67.57, 255]",2,272,154,213,95,331,36,84,284,344,226,284,284,"[[178.67, 175.05, 0], [184.22, 67.57, 255], [246.82, 0, 155.75], [0, 225.17, 255], [184.22, 67.57, 255], [184.22, 67.57, 255]]",981.699999809265,FALSE,FALSE,FALSE,FALSE,0,97,Iso.Triangle,6,4,1,7
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Redundant Cued,11.0079771754426,1299.5,139,59.0079771754426,-1.02988348665314,269,280.007977175443,"[125.61, 101.53, 255]",4,113,231,349,172,290,54,40,335,163,269,269,269,"[[220.61, 132.81, 0], [249, 0, 179.4], [0, 223.46, 181.92], [125.61, 101.53, 255], [125.61, 101.53, 255], [125.61, 101.53, 255]]",1032.5,FALSE,FALSE,FALSE,FALSE,0,94,Eq.Triangle,6,4,1,7
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Redundant Cued,0.637515753760397,1602.19999980927,139,253.63751575376,1.85637555069748,114,114.63751575376,"[110.56, 179.25, 0]",2,192,133,310,15,74,251,28,114,206,329,114,114,"[[224.73, 106.09, 0], [110.56, 179.25, 0], [0, 241.45, 255], [248.74, 0, 193.45], [110.56, 179.25, 0], [110.56, 179.25, 0]]",1402.30000019073,FALSE,FALSE,FALSE,FALSE,0,100,Iso.Triangle,6,4,1,7
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Non-Redundant Cued,-136.971021693723,1850.19999980927,139,16.0289783062767,-0.279758447175273,14,237.028978306277,"[231.16, 71.92, 60.85]",2,263,322,145,86,204,27,191,14,85,283,191,191,"[[0, 241.44, 239.77], [231.16, 71.92, 60.85], [177.15, 175.45, 0], [181.22, 70.12, 255], [0, 241.44, 239.77], [0, 241.44, 239.77]]",1766.10000038147,FALSE,FALSE,FALSE,FALSE,0,24,Iso.Triangle,6,4,0,8
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Two Colors,Redundant Cued,15.9028477152657,1335.69999980927,139,131.902847715266,-2.30213898538807,337,352.902847715266,"[248.77, 0, 174.42]",2,323,205,264,146,87,28,271,337,337,337,337,337,"[[135.62, 97.47, 255], [248.77, 0, 174.42], [248.77, 0, 174.42], [248.77, 0, 174.42], [248.77, 0, 174.42], [248.77, 0, 174.42]]",1135.69999980927,FALSE,FALSE,FALSE,FALSE,0,91,Contiguous.Long,6,2,1,5
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Four Colors,Redundant Cued,-6.8385734568518,1490.19999980927,139,290.161426543148,1.21891305171798,158,151.161426543148,"[0, 218.34, 168.97]",1,118,354,59,236,295,177,158,294,1,321,158,158,"[[0, 218.34, 168.97], [209.21, 37.92, 251.69], [239.94, 50.83, 109.19], [245.86, 0, 210.27], [0, 218.34, 168.97], [0, 218.34, 168.97]]",1240.30000019073,FALSE,FALSE,FALSE,FALSE,0,96,Iso.Triangle,6,4,1,7
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,7.56062338273892,1204.19999980927,139,267.560623382739,1.61337148046226,121,128.560623382739,"[79.41, 177.86, 0]",1,160,42,278,337,101,219,121,223,304,40,87,247,"[[79.41, 177.86, 0], [0, 229.14, 255], [227.52, 0, 238.44], [220.61, 132.81, 0], [174, 176.2, 0], [0, 174.69, 255]]",1137.19999980927,FALSE,FALSE,FALSE,FALSE,0,96,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,12.8072383206114,1043.5,139,34.8072383206114,-0.607500912221011,243,255.807238320611,"[0, 188.2, 255]",1,305,10,128,69,246,187,243,202,313,91,45,148,"[[0, 188.2, 255], [0, 242.29, 255], [239.57, 0, 224.87], [167.27, 177.47, 0], [217.97, 140.96, 0], [0, 206.52, 139.19]]",923.60000038147,FALSE,FALSE,FALSE,FALSE,0,93,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,-51.3004082358548,1140.5,139,73.6995917641452,-1.28630053366003,346,294.699591764145,"[246.18, 6.18, 150.43]",1,55,233,322,144,NaN,NaN,346,181,133,51,NaN,NaN,"[[246.18, 6.18, 150.43], [0, 237.31, 221.57], [0, 184.66, 71.88], [214.12, 149.2, 0]]",1038.60000038147,FALSE,FALSE,FALSE,FALSE,0,71,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,3.93680214839065,1343.5,139,302.936802148391,0.995940684227538,160,163.936802148391,"[0, 220.45, 174.27]",1,262,144,85,321,203,26,160,116,339,57,250,214,"[[0, 220.45, 174.27], [102.97, 178.95, 0], [248.38, 0, 169.3], [209.52, 156.08, 0], [0, 162.8, 255], [0, 237.6, 255]]",1085.89999961853,FALSE,FALSE,FALSE,FALSE,0,98,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,6.46986961119822,1164.19999980927,139,33.4698696111982,-0.584159424928603,248,254.469869611198,"[0, 170.91, 255]",1,89,268,NaN,NaN,NaN,NaN,248,48,NaN,NaN,NaN,NaN,"[[0, 170.91, 255], [216.14, 145.27, 0]]",948.199999809265,FALSE,FALSE,FALSE,FALSE,0,96,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,5.41020445702333,898.799999237061,139,38.4102044570233,-0.670384534139258,254,259.410204457023,"[0, 143.9, 255]",1,323,144,NaN,NaN,NaN,NaN,254,212,NaN,NaN,NaN,NaN,"[[0, 143.9, 255], [0, 238.85, 255]]",778.299999237061,FALSE,FALSE,FALSE,FALSE,0,97,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,4.72842265220851,1238.29999923706,139,65.7284226522085,-1.14717738742346,282,286.728422652209,"[178.13, 72.63, 255]",1,176,265,87,354,NaN,NaN,282,219,346,80,NaN,NaN,"[[178.13, 72.63, 255], [0, 233.49, 255], [246.18, 6.18, 150.43], [184.44, 173.25, 0]]",1051.79999923706,FALSE,FALSE,FALSE,FALSE,0,97,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,-10.012156263967,1293,139,114.987843736033,-2.00691647296251,346,335.987843736033,"[246.18, 6.18, 150.43]",1,319,140,NaN,NaN,NaN,NaN,346,194,NaN,NaN,NaN,NaN,"[[246.18, 6.18, 150.43], [0, 242.09, 244.73]]",1093,FALSE,FALSE,FALSE,FALSE,0,94,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,-108.337482594509,1878.0999994278,139,85.662517405491,-1.49509297427277,55,306.662517405491,"[211.14, 153.92, 0]",1,92,151,328,210,269,33,55,177,262,224,352,78,"[[211.14, 153.92, 0], [0, 234.9, 213.56], [78.59, 114.69, 255], [0, 227.88, 255], [244.26, 30.45, 134.85], [187.15, 172.23, 0]]",1788.5999994278,FALSE,FALSE,FALSE,FALSE,0,40,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,46.1060071869733,1350.30000019073,139,294.106007186973,1.1500671318728,109,155.106007186973,"[126.76, 179.66, 0]",1,39,275,216,157,334,98,109,47,143,325,197,287,"[[126.76, 179.66, 0], [216.77, 143.88, 0], [0, 199.81, 121.36], [247.69, 0, 202.13], [0, 242.44, 249.44], [192.62, 59.57, 255]]",1289.9000005722,FALSE,FALSE,FALSE,FALSE,0,74,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,-9.19657398959782,1348.19999980927,139,299.803426010402,1.05062841453886,170,160.803426010402,"[0, 229.73, 198.5]",1,193,14,NaN,NaN,NaN,NaN,170,92,NaN,NaN,NaN,NaN,"[[0, 229.73, 198.5], [165.48, 177.74, 0]]",1211.69999980927,FALSE,FALSE,FALSE,FALSE,0,95,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,13.8876333181962,1788.60000038147,139,246.887633318196,1.97418322332061,94,107.887633318196,"[161.79, 178.23, 0]",1,18,285,196,107,NaN,NaN,94,235,52,124,NaN,NaN,"[[161.79, 178.23, 0], [0, 209.08, 255], [213.4, 150.44, 0], [59.29, 176.97, 0]]",1316.19999980927,FALSE,FALSE,FALSE,FALSE,0,92,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,20.0977788384698,1115.80000019073,139,44.0977788384698,-0.769651433547579,245,265.09777883847,"[0, 181.74, 255]",1,242,64,331,153,NaN,NaN,245,200,350,9,NaN,NaN,"[[0, 181.74, 255], [0, 242.46, 253.9], [244.99, 24.33, 140.16], [234.86, 64.51, 82.2]]",963.800000190735,FALSE,FALSE,FALSE,FALSE,0,89,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,11.9421118713823,1303.29999923706,139,350.942111871382,0.158089971121686,200,211.942111871382,"[0, 242.46, 253.9]",1,301,123,34,212,NaN,NaN,200,351,117,248,NaN,NaN,"[[0, 242.46, 253.9], [244.63, 27.52, 137.52], [98.86, 178.77, 0], [0, 170.91, 255]]",1229.79999923706,FALSE,FALSE,FALSE,FALSE,0,93,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,-18.7879080051799,1006.30000019073,139,44.2120919948201,-0.771646574504238,284,265.21209199482,"[184.22, 67.57, 255]",1,62,240,329,151,NaN,NaN,284,136,211,357,NaN,NaN,"[[184.22, 67.57, 255], [0, 189.46, 89.98], [0, 239.41, 255], [242.05, 42.73, 121.02]]",779.800000190735,FALSE,FALSE,FALSE,FALSE,0,90,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,2.51980175165698,954.5,139,51.519801751657,-0.899190170541156,270,272.519801751657,"[130.73, 99.52, 255]",1,2,181,NaN,NaN,NaN,NaN,270,170,NaN,NaN,NaN,NaN,"[[130.73, 99.52, 255], [0, 229.73, 198.5]]",770.5,FALSE,FALSE,FALSE,FALSE,0,99,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,67.3665099570121,1309,139,9.36650995701212,-0.163476438170694,163,230.366509957012,"[0, 223.46, 181.92]",1,27,206,NaN,NaN,NaN,NaN,163,19,NaN,NaN,NaN,NaN,"[[0, 223.46, 181.92], [227.1, 78.68, 27.84]]",1034.0999994278,FALSE,FALSE,FALSE,FALSE,0,63,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,4.46222749209335,1317.69999980927,139,355.462227492093,0.0791990709694515,212,216.462227492093,"[0, 238.85, 255]",1,179,358,NaN,NaN,NaN,NaN,212,301,NaN,NaN,NaN,NaN,"[[0, 238.85, 255], [222.13, 0.03, 242.22]]",1051.5,FALSE,FALSE,FALSE,FALSE,0,98,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,-10.3286528744889,1145.30000019073,139,44.6713471255112,-0.779662088641475,276,265.671347125511,"[157.12, 86.74, 255]",1,260,24,142,319,83,201,276,226,303,39,130,107,"[[157.12, 86.74, 255], [0, 225.17, 255], [225.81, 0, 239.74], [221.07, 131.01, 0], [0, 179.62, 46.3], [132.41, 179.71, 0]]",968,FALSE,FALSE,FALSE,FALSE,0,94,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,-13.5210785905398,1199.0999994278,139,293.47892140946,1.16101184338283,168,154.47892140946,"[0, 228.05, 193.92]",1,324,146,57,235,NaN,NaN,168,68,224,335,NaN,NaN,"[[0, 228.05, 193.92], [199.1, 165.88, 0], [0, 227.88, 255], [249, 0, 179.4]]",999.099999427795,FALSE,FALSE,FALSE,FALSE,0,92,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,-39.5226042912059,1465.5,139,329.477395708794,0.532719941164892,230,190.477395708794,"[0, 218.85, 255]",1,7,96,274,185,NaN,NaN,230,147,311,262,NaN,NaN,"[[0, 218.85, 255], [0, 205.22, 135.83], [237.39, 0, 228.16], [78.59, 114.69, 255]]",1160.19999980927,FALSE,FALSE,FALSE,FALSE,0,78,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,-127.453425510098,1839,139,66.5465744899016,-1.16145683077245,55,287.546574489902,"[211.14, 153.92, 0]",1,103,281,14,192,NaN,NaN,55,338,269,209,NaN,NaN,"[[211.14, 153.92, 0], [248.59, 0, 171.88], [125.61, 101.53, 255], [0, 240.36, 255]]",1679.5999994278,FALSE,FALSE,FALSE,FALSE,0,29,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,-16.6120260931405,1544.80000019073,139,313.38797390686,0.81353332635081,191,174.38797390686,"[0, 241.44, 239.77]",1,330,151,NaN,NaN,NaN,NaN,191,13,NaN,NaN,NaN,NaN,"[[0, 241.44, 239.77], [231.93, 70.49, 65.61]]",1255.30000019073,FALSE,FALSE,FALSE,FALSE,0,91,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,4.48286402101195,1454.19999980927,139,264.482864021012,1.66708851490848,121,125.482864021012,"[79.41, 177.86, 0]",1,75,254,NaN,NaN,NaN,NaN,121,82,NaN,NaN,NaN,NaN,"[[79.41, 177.86, 0], [181.62, 174.19, 0]]",1083.5,FALSE,FALSE,FALSE,FALSE,0,98,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,14.8705558567592,1471,139,8.87055585675914,-0.154820406182513,215,229.870555856759,"[0, 236.89, 255]",1,348,53,171,112,289,230,215,279,60,311,125,34,"[[0, 236.89, 255], [168.18, 79.87, 255], [206.94, 159.08, 0], [237.39, 0, 228.16], [50.41, 176.64, 0], [223.07, 121, 0]]",1319,FALSE,FALSE,FALSE,FALSE,0,92,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,6.58836141077342,1268,139,302.588361410773,1.00202212234704,157,163.588361410773,"[0, 217.25, 166.24]",1,243,184,66,302,125,7,157,251,117,226,52,317,"[[0, 217.25, 166.24], [0, 158.44, 255], [98.86, 178.77, 0], [0, 225.17, 255], [213.4, 150.44, 0], [243.18, 0, 217.85]]",1117.89999961853,FALSE,FALSE,FALSE,FALSE,0,96,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,-25.4333441391048,1513.5,139,259.566655860895,1.75289253401593,146,120.566655860895,"[0, 203.9, 132.37]",1,326,148,59,237,NaN,NaN,146,322,33,279,NaN,NaN,"[[0, 203.9, 132.37], [246.4, 0, 208.28], [223.4, 118.77, 0], [168.18, 79.87, 255]]",1290.89999961853,FALSE,FALSE,FALSE,FALSE,0,86,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,2.89399281302667,1212.5,139,65.8939928130266,-1.1500671318728,284,286.893992813027,"[184.22, 67.57, 255]",1,230,53,289,348,171,112,284,167,186,350,73,40,"[[184.22, 67.57, 255], [0, 227.18, 191.59], [0, 239.74, 231], [244.99, 24.33, 140.16], [193.44, 169.33, 0], [220.61, 132.81, 0]]",937.800000190735,FALSE,FALSE,FALSE,FALSE,0,98,NA,6,6,0,9
PG,2024-05-24T15:01:26,8,32,No,Man,Four Items,Four Colors,Non-Redundant Cued,32.0893137915298,1348.9000005722,139,334.08931379153,0.452226785788891,163,195.08931379153,"[0, 223.46, 181.92]",1,287,20,198,109,NaN,NaN,163,310,34,241,NaN,NaN,"[[0, 223.46, 181.92], [236.19, 0, 229.75], [223.07, 121, 0], [0, 194.11, 255]]",1173.10000038147,FALSE,FALSE,FALSE,FALSE,0,82,NA,4,4,0,4
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,-15.6003279773392,1311.4000005722,139,259.399672022661,1.75580695179074,136,120.399672022661,"[0, 189.46, 89.98]",1,184,5,NaN,NaN,NaN,NaN,136,210,NaN,NaN,NaN,NaN,"[[0, 189.46, 89.98], [0, 239.91, 255]]",1018.80000019073,FALSE,FALSE,FALSE,FALSE,0,91,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Two Items,Two Colors,Non-Redundant Cued,15.3218830153987,1337.9000005722,139,270.321883015399,1.56517840836994,116,131.321883015399,"[102.97, 178.95, 0]",1,139,318,NaN,NaN,NaN,NaN,116,139,NaN,NaN,NaN,NaN,"[[102.97, 178.95, 0], [0, 194.04, 104.71]]",889.900000572205,FALSE,FALSE,FALSE,FALSE,0,91,NA,2,2,0,1
PG,2024-05-24T15:01:26,8,32,No,Man,Six Items,Six Colors,Non-Redundant Cued,0.375042359508171,1537.80000019073,139,213.375042359508,2.5590882764238,74,74.3750423595082,"[192.24, 169.95, 0]",1,217,40,335,276,158,99,74,230,38,340,129,286,"[[192.24, 169.95, 0], [0, 218.85, 255], [221.51, 129.15, 0], [248.14, 0, 166.68], [0, 177.88, 33.37], [189.91, 62.3, 255]]",1409.30000019073,FALSE,FALSE,FALSE,FALSE,0,100,NA,6,6,0,9
