ID,Session,Session_z,SessionPhase,CueType,Duration,Duration_ms,Grouping,AbsErr,SignedErr,RT,logRT
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Grouped,80.3718503314193,80.3718503314193,2165.72699999961,7.68051138083604
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,4.11972632993115,-4.11972632993115,947.124300000723,6.85343034117324
YILIU,2,-1.21868993799503,Early,R,100ms,100,Separated,10.6281561284867,10.6281561284867,1035.90260000055,6.94302840295622
YILIU,2,-1.21868993799503,Early,R,350ms,350,Separated,6.90984532916809,-6.90984532916809,1092.31590000127,6.99605540018525
YILIU,2,-1.21868993799503,Early,R,150ms,150,Grouped,8.8981369028578,8.8981369028578,1395.9229999964,7.24131112420538
YILIU,2,-1.21868993799503,Early,R,350ms,350,Grouped,8.33380002981687,-8.33380002981687,859.601800002565,6.75646925876636
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,124.886561770143,124.886561770143,1420.94240000006,7.25907559244096
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,4.62466925374733,-4.62466925374733,1006.9205999971,6.91465204154346
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,1.78555486469747,-1.78555486469747,1251.23709999752,7.131888020884
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,18.1821592964199,-18.1821592964199,923.481500001799,6.82815076695548
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Grouped,43.4376375349704,-43.4376375349704,1121.79639999522,7.02268660793664
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Grouped,2.41442321140215,2.41442321140215,1235.41119999572,7.11915914910683
YILIU,2,-1.21868993799503,Early,R,150ms,150,Separated,17.0804451675334,17.0804451675334,1057.40959999821,6.96357742263115
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,4.38914756133124,4.38914756133124,1082.02179999353,6.98658660707179
YILIU,2,-1.21868993799503,Early,R,150ms,150,Separated,17.5942533312664,-17.5942533312664,1311.20930000179,7.17870512014531
YILIU,2,-1.21868993799503,Early,R,100ms,100,Grouped,9.27772223555294,9.27772223555294,1151.61090000038,7.0489170237856
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Grouped,22.9354317927481,-22.9354317927481,1038.35609999805,6.94539406847492
